"Real","Predicted","Probability"
0,0,0.00750345471604098
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0327646852330358
0,0,0.0350607726104902
0,0,0.0312433671793414
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.015736590176638
0,0,0.034606249156295
0,0,0.0601162560712816
0,0,0.0107975732222326
0,0,0.039274804585088
0,0,0.0227239207243377
0,0,0.0446387424261955
0,0,0.00993054007335944
0,0,0.0374295983118301
0,0,0.0117235322043383
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0306799456664934
0,0,0.0607759530917934
0,0,0.0601162560712816
0,0,0.0323308305043354
0,0,0.0607759530917934
0,0,0.0594632664269016
0,0,0.044649652762978
0,0,0.0404376230564005
0,0,0.0121030521876312
0,0,0.0415776016600409
0,0,0.0376887874035515
0,0,0.0601162560712816
0,0,0.0297592818670608
0,0,0.0301083054192227
0,0,0.0601162560712816
0,0,0.0609528908572405
0,0,0.0607759530917934
0,0,0.0327939943621056
0,0,0.00678970184862192
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0460652708759688
0,0,0.030254775929637
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0118812096025051
0,0,0.0245832209721576
0,0,0.0594632664269016
1,0,0.0145402491641682
0,0,0.0288552724267498
0,0,0.0430491850586001
0,0,0.038898914509096
0,0,0.0601162560712816
0,0,0.016953383806667
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0452141722214695
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0608643618449364
0,0,0.0608643618449364
0,0,0.0601162560712816
0,0,0.0607759530917934
0,0,0.038898914509096
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0602037666975298
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0594632664269016
0,0,0.0601162560712816
0,0,0.0449295886362141
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0588169257677728
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
0,0,0.0594632664269016
